"string","D","length"
"0101011111011110",1.7398203394405e-12,16
"01010111110111111",1.7398203394405e-12,17
"010101111110000000",1.7398203394405e-12,18
"0101011111101100",1.7398203394405e-12,16
"0101011111101101",1.7398203394405e-12,16
"010101111110111",1.7398203394405e-12,15
"01010111111100011",1.7398203394405e-12,17
"01010111111100",1.7398203394405e-12,14
"0101011111110100",1.7398203394405e-12,16
"01010111111110010",1.7398203394405e-12,17
"01010111111110011",1.7398203394405e-12,17
"010101111111101000",1.7398203394405e-12,18
"010101111111111000",1.7398203394405e-12,18
"010101111111111010",1.7398203394405e-12,18
"010101111111111111111",1.7398203394405e-12,21
"010101111111111111",1.7398203394405e-12,18
"01011000000000001000000000000",1.7398203394405e-12,29
"010110000000110",1.7398203394405e-12,15
"01011000000100000010",1.7398203394405e-12,20
"01011000000100001000010000",1.7398203394405e-12,26
"010110000001000110",1.7398203394405e-12,18
"010110000001000",1.7398203394405e-12,15
"0101100000100010001",1.7398203394405e-12,19
"010110000010010",1.7398203394405e-12,15
"0101100000101000001010000010100000",1.7398203394405e-12,34
"01011000001010000010100000",1.7398203394405e-12,26
"010110000010100000",1.7398203394405e-12,18
"01011000001010100",1.7398203394405e-12,17
"010110000010101010",1.7398203394405e-12,18
"010110000010101011",1.7398203394405e-12,18
"0101100000101010",1.7398203394405e-12,16
"010110000011000001",1.7398203394405e-12,18
"0101100001000001",1.7398203394405e-12,16
"010110000100001000",1.7398203394405e-12,18
"01011000010000100",1.7398203394405e-12,17
"0101100001001001",1.7398203394405e-12,16
"01011000010010",1.7398203394405e-12,14
"010110000100110",1.7398203394405e-12,15
"010110000100111",1.7398203394405e-12,15
"010110000101000010100001",1.7398203394405e-12,24
"01011000010100001010000",1.7398203394405e-12,23
"01011000010100001",1.7398203394405e-12,17
"01011000010100",1.7398203394405e-12,14
"0101100001010100",1.7398203394405e-12,16
"0101100001010101",1.7398203394405e-12,16
"010110000101100",1.7398203394405e-12,15
"01011000010110101",1.7398203394405e-12,17
"010110000101111",1.7398203394405e-12,15
"0101100001100000",1.7398203394405e-12,16
"0101100001110000",1.7398203394405e-12,16
"01011000011100100",1.7398203394405e-12,17
"01011000011110",1.7398203394405e-12,14
"0101100010000010101",1.7398203394405e-12,19
"010110001000011000",1.7398203394405e-12,18
"01011000100001",1.7398203394405e-12,14
"0101100010001000100010",1.7398203394405e-12,22
"010110001000100100100100100",1.7398203394405e-12,27
"010110001000100100100",1.7398203394405e-12,21
"0101100010001001",1.7398203394405e-12,16
"0101100010001011000",1.7398203394405e-12,19
"01011000100111100",1.7398203394405e-12,17
"01011000101000000",1.7398203394405e-12,17
"010110001010000",1.7398203394405e-12,15
"01011000101000101000101000",1.7398203394405e-12,26
"0101100010100011",1.7398203394405e-12,16
"01011000101001000",1.7398203394405e-12,17
"0101100010101100",1.7398203394405e-12,16
"0101100010101101",1.7398203394405e-12,16
"0101100010110011",1.7398203394405e-12,16
"010110001011010",1.7398203394405e-12,15
"01011000101101101",1.7398203394405e-12,17
"010110001011011",1.7398203394405e-12,15
"010110001011100",1.7398203394405e-12,15
"01011000110000001",1.7398203394405e-12,17
"01011000110001000000",1.7398203394405e-12,20
"01011000110001100",1.7398203394405e-12,17
"0101100011000110",1.7398203394405e-12,16
"010110001100011",1.7398203394405e-12,15
"010110001100100100",1.7398203394405e-12,18
"010110001100110",1.7398203394405e-12,15
"01011000110110000",1.7398203394405e-12,17
"010110001101101100",1.7398203394405e-12,18
"0101100011011011011011",1.7398203394405e-12,22
"010110001101101",1.7398203394405e-12,15
"01011000110111001100",1.7398203394405e-12,20
"0101100011011100",1.7398203394405e-12,16
"010110001101110",1.7398203394405e-12,15
"010110001101111011",1.7398203394405e-12,18
"01011000111000",1.7398203394405e-12,14
"0101100011110011",1.7398203394405e-12,16
"010110001111110000010001010",1.7398203394405e-12,27
"010110001111110000",1.7398203394405e-12,18
"0101100100000011000",1.7398203394405e-12,19
"01011001000010001010000",1.7398203394405e-12,23
"010110010000100",1.7398203394405e-12,15
"01011001000010101010000",1.7398203394405e-12,23
"010110010001010",1.7398203394405e-12,15
"010110010001100000",1.7398203394405e-12,18
"0101100100011000",1.7398203394405e-12,16
"01011001001000000",1.7398203394405e-12,17
"0101100100100000",1.7398203394405e-12,16
"010110010010000",1.7398203394405e-12,15
"01011001001010001100",1.7398203394405e-12,20
"01011001001010001101",1.7398203394405e-12,20
"0101100100101000",1.7398203394405e-12,16
"0101100100101100000",1.7398203394405e-12,19
"0101100100101101101",1.7398203394405e-12,19
"010110010010110110",1.7398203394405e-12,18
"010110010010110111",1.7398203394405e-12,18
"01011001001011011",1.7398203394405e-12,17
"0101100100101110000",1.7398203394405e-12,19
"01011001001011101",1.7398203394405e-12,17
"01011001001100000",1.7398203394405e-12,17
"010110010011000",1.7398203394405e-12,15
"010110010011001",1.7398203394405e-12,15
"01011001001101101101",1.7398203394405e-12,20
"0101100100110110",1.7398203394405e-12,16
"010110010011101",1.7398203394405e-12,15
"01011001001111101101",1.7398203394405e-12,20
"010110010011111",1.7398203394405e-12,15
"01011001010000000000",1.7398203394405e-12,20
"01011001010001100",1.7398203394405e-12,17
"01011001010001101",1.7398203394405e-12,17
"010110010100011",1.7398203394405e-12,15
"01011001010010010",1.7398203394405e-12,17
"010110010100101001",1.7398203394405e-12,18
"01011001010010101101101100",1.7398203394405e-12,26
"01011001010010101101101101",1.7398203394405e-12,26
"010110010100111111",1.7398203394405e-12,18
"01011001010100000000",1.7398203394405e-12,20
"01011001010100100",1.7398203394405e-12,17
"010110010101001",1.7398203394405e-12,15
"0101100101010100",1.7398203394405e-12,16
"010110010101010101010",1.7398203394405e-12,21
"0101100101010110101010",1.7398203394405e-12,22
"0101100101010111101010",1.7398203394405e-12,22
"010110010101011",1.7398203394405e-12,15
"0101100101011001001",1.7398203394405e-12,19
"01011001010110010",1.7398203394405e-12,17
"010110010101100",1.7398203394405e-12,15
"010110010101101101100",1.7398203394405e-12,21
"010110010101101101101",1.7398203394405e-12,21
"010110010101110",1.7398203394405e-12,15
"010110010110000000",1.7398203394405e-12,18
"010110010110000001000",1.7398203394405e-12,21
"0101100101100011000001100",1.7398203394405e-12,25
"0101100101100100",1.7398203394405e-12,16
"01011001011001010",1.7398203394405e-12,17
"010110010110100110",1.7398203394405e-12,18
"010110010111000000",1.7398203394405e-12,18
"010110010111000001000",1.7398203394405e-12,21
"0101100101110011000001100",1.7398203394405e-12,25
"0101100101110011",1.7398203394405e-12,16
"0101100101111000000",1.7398203394405e-12,19
"01011001011110010",1.7398203394405e-12,17
"010110010111101101100",1.7398203394405e-12,21
"010110010111101101101",1.7398203394405e-12,21
"010110010111101101110",1.7398203394405e-12,21
"010110010111101101111",1.7398203394405e-12,21
"010110010111111110101100",1.7398203394405e-12,24
"010110010111111110101101",1.7398203394405e-12,24
"0101100110000001000",1.7398203394405e-12,19
"010110011000110",1.7398203394405e-12,15
"0101100110010000",1.7398203394405e-12,16
"010110011001001",1.7398203394405e-12,15
"010110011001010",1.7398203394405e-12,15
"01011001100111111",1.7398203394405e-12,17
"010110011010010",1.7398203394405e-12,15
"010110011010100",1.7398203394405e-12,15
"0101100110101100110",1.7398203394405e-12,19
"0101100110101100111",1.7398203394405e-12,19
"01011001101100110",1.7398203394405e-12,17
"0101100110110011",1.7398203394405e-12,16
"010110011011001",1.7398203394405e-12,15
"01011001101101100",1.7398203394405e-12,17
"0101100110111111",1.7398203394405e-12,16
"010110011100011",1.7398203394405e-12,15
"010110011100100111001",1.7398203394405e-12,21
"01011001110011100001",1.7398203394405e-12,20
"01011001110011101001",1.7398203394405e-12,20
"0101100111001110",1.7398203394405e-12,16
"0101100111010000",1.7398203394405e-12,16
"010110011101000",1.7398203394405e-12,15
"010110011101100000",1.7398203394405e-12,18
"010110011101100",1.7398203394405e-12,15
"010110011101101000",1.7398203394405e-12,18
"01011001110110100",1.7398203394405e-12,17
"01011001110110110",1.7398203394405e-12,17
"010110011101101",1.7398203394405e-12,15
"01011001110111001100",1.7398203394405e-12,20
"010110011101110",1.7398203394405e-12,15
"0101100111011110",1.7398203394405e-12,16
"0101100111100000",1.7398203394405e-12,16
"010110011110010101",1.7398203394405e-12,18
"01011001111001010",1.7398203394405e-12,17
"01011001111011010",1.7398203394405e-12,17
"0101100111101101",1.7398203394405e-12,16
"01011001111011110",1.7398203394405e-12,17
"01011001111101101",1.7398203394405e-12,17
"01011010000000001",1.7398203394405e-12,17
"010110100000001101",1.7398203394405e-12,18
"01011010000001000",1.7398203394405e-12,17
"0101101000000100",1.7398203394405e-12,16
"010110100000010",1.7398203394405e-12,15
"010110100000101",1.7398203394405e-12,15
"0101101000001100000",1.7398203394405e-12,19
"0101101000010000001",1.7398203394405e-12,19
"010110100001000",1.7398203394405e-12,15
"0101101000010101000010101000010",1.7398203394405e-12,31
"0101101000010101000010",1.7398203394405e-12,22
"010110100001010",1.7398203394405e-12,15
"01011010000111",1.7398203394405e-12,14
"01011010001000000",1.7398203394405e-12,17
"01011010001000011000",1.7398203394405e-12,20
"010110100010001",1.7398203394405e-12,15
"0101101000101000",1.7398203394405e-12,16
"0101101000101010",1.7398203394405e-12,16
"0101101000110010",1.7398203394405e-12,16
"010110100011010",1.7398203394405e-12,15
"010110100011110",1.7398203394405e-12,15
"0101101001000000001001",1.7398203394405e-12,22
"010110100100000000100",1.7398203394405e-12,21
"01011010010000010000000100",1.7398203394405e-12,26
"010110100100001000",1.7398203394405e-12,18
"0101101001000100",1.7398203394405e-12,16
"010110100100010",1.7398203394405e-12,15
"0101101001001001",1.7398203394405e-12,16
"010110100101001",1.7398203394405e-12,15
"01011010010101000",1.7398203394405e-12,17
"0101101001010100101010010",1.7398203394405e-12,25
"01011010010101001",1.7398203394405e-12,17
"01011010010101010010",1.7398203394405e-12,20
"01011010010110101",1.7398203394405e-12,17
"01011010010110110011110",1.7398203394405e-12,23
"01011010010110110111110",1.7398203394405e-12,23
"0101101001100000001001",1.7398203394405e-12,22
"010110100110000000100",1.7398203394405e-12,21
"0101101001100110001",1.7398203394405e-12,19
"01011010011010010",1.7398203394405e-12,17
"01011010011010100",1.7398203394405e-12,17
"010110100110110",1.7398203394405e-12,15
"01011010011100100",1.7398203394405e-12,17
"01011010011100110010010010011000",1.7398203394405e-12,32
"01011010011100",1.7398203394405e-12,14
"010110100111011",1.7398203394405e-12,15
"0101101001111010",1.7398203394405e-12,16
"010110100111110100",1.7398203394405e-12,18
"0101101010000000",1.7398203394405e-12,16
"0101101010000010",1.7398203394405e-12,16
"01011010100001",1.7398203394405e-12,14
"010110101000100100100100100",1.7398203394405e-12,27
"010110101000100100100",1.7398203394405e-12,21
"0101101010001001",1.7398203394405e-12,16
"0101101010001100000",1.7398203394405e-12,19
"01011010100011",1.7398203394405e-12,14
"010110101001000100010001",1.7398203394405e-12,24
"010110101001000",1.7398203394405e-12,15
"0101101010010100",1.7398203394405e-12,16
"01011010100101111010",1.7398203394405e-12,20
"0101101010011000",1.7398203394405e-12,16
"0101101010011001",1.7398203394405e-12,16
"010110101001101010",1.7398203394405e-12,18
"010110101001110000001",1.7398203394405e-12,21
"01011010100111111",1.7398203394405e-12,17
"010110101001111",1.7398203394405e-12,15
"01011010100111",1.7398203394405e-12,14
"010110101010000010",1.7398203394405e-12,18
"01011010101000100",1.7398203394405e-12,17
"010110101010001010",1.7398203394405e-12,18
"01011010101001010",1.7398203394405e-12,17
"0101101010101000",1.7398203394405e-12,16
"0101101010101010100",1.7398203394405e-12,19
"010110101010101010101010",1.7398203394405e-12,24
"0101101010101010101010",1.7398203394405e-12,22
"010110101010101010110",1.7398203394405e-12,21
"0101101010101100",1.7398203394405e-12,16
"0101101010101101",1.7398203394405e-12,16
"0101101010101111011101",1.7398203394405e-12,22
"010110101011000",1.7398203394405e-12,15
"0101101010110010110001010",1.7398203394405e-12,25
"0101101010110010110001011",1.7398203394405e-12,25
"01011010101100101101",1.7398203394405e-12,20
"0101101010110101010",1.7398203394405e-12,19
"0101101010110101011",1.7398203394405e-12,19
"0101101010110101101100",1.7398203394405e-12,22
"01011010101101011",1.7398203394405e-12,17
"01011010101101100",1.7398203394405e-12,17
"01011010101101111",1.7398203394405e-12,17
"010110101011011",1.7398203394405e-12,15
"0101101010111011",1.7398203394405e-12,16
"010110101011110",1.7398203394405e-12,15
"010110101011111011",1.7398203394405e-12,18
"01011010110000001",1.7398203394405e-12,17
"010110101100010110100",1.7398203394405e-12,21
"0101101011000110",1.7398203394405e-12,16
"010110101100011",1.7398203394405e-12,15
"0101101011001000",1.7398203394405e-12,16
"010110101100110",1.7398203394405e-12,15
"0101101011010000",1.7398203394405e-12,16
"0101101011010001",1.7398203394405e-12,16
"010110101101000",1.7398203394405e-12,15
"0101101011010100",1.7398203394405e-12,16
"01011010110101010000",1.7398203394405e-12,20
"01011010110101010010",1.7398203394405e-12,20
"010110101101010110100",1.7398203394405e-12,21
"01011010110101011",1.7398203394405e-12,17
"010110101101011010110110011011000",1.7398203394405e-12,33
"010110101101011010110110011011010",1.7398203394405e-12,33
"0101101011010110101101",1.7398203394405e-12,22
"01011010110101110000",1.7398203394405e-12,20
"01011010110101111010",1.7398203394405e-12,20
"0101101011011000",1.7398203394405e-12,16
"01011010110110101",1.7398203394405e-12,17
"0101101011011011011011",1.7398203394405e-12,22
"010110101101110000001",1.7398203394405e-12,21
"0101101011011100",1.7398203394405e-12,16
"0101101011011101",1.7398203394405e-12,16
"010110101110000010",1.7398203394405e-12,18
"0101101011100000",1.7398203394405e-12,16
"0101101011100100",1.7398203394405e-12,16
"0101101011100110011110010111111001",1.7398203394405e-12,34
"0101101011101010100",1.7398203394405e-12,19
"010110101110101101101100",1.7398203394405e-12,24
"010110101110101101101101",1.7398203394405e-12,24
"0101101011101011",1.7398203394405e-12,16
"0101101011101110011110010111111001",1.7398203394405e-12,34
"0101101011101110",1.7398203394405e-12,16
"010110101110111",1.7398203394405e-12,15
"010110101111010100",1.7398203394405e-12,18
"010110101111110",1.7398203394405e-12,15
"010110101111111",1.7398203394405e-12,15
"01011011000000000010000",1.7398203394405e-12,23
"010110110000000100",1.7398203394405e-12,18
"01011011000000100",1.7398203394405e-12,17
"0101101100000100101100",1.7398203394405e-12,22
"010110110000100110",1.7398203394405e-12,18
"01011011000010101",1.7398203394405e-12,17
"0101101100001100000",1.7398203394405e-12,19
"0101101100001100100000000",1.7398203394405e-12,25
"010110110001001000000",1.7398203394405e-12,21
"0101101100010011",1.7398203394405e-12,16
"0101101100010100",1.7398203394405e-12,16
"010110110001011000",1.7398203394405e-12,18
"010110110001011011011",1.7398203394405e-12,21
"010110110001100000",1.7398203394405e-12,18
"010110110001101101101100",1.7398203394405e-12,24
"010110110001111",1.7398203394405e-12,15
"01011011001000000",1.7398203394405e-12,17
"010110110010001",1.7398203394405e-12,15
"0101101100100100",1.7398203394405e-12,16
"01011011001001",1.7398203394405e-12,14
"0101101100101000",1.7398203394405e-12,16
"010110110010101",1.7398203394405e-12,15
"010110110010110101",1.7398203394405e-12,18
"010110110010110110",1.7398203394405e-12,18
"010110110010110111",1.7398203394405e-12,18
"010110110010111",1.7398203394405e-12,15
"0101101100110010",1.7398203394405e-12,16
"010110110011001101",1.7398203394405e-12,18
"010110110011011010110101101011010",1.7398203394405e-12,33
"0101101100110110110011011011",1.7398203394405e-12,28
"010110110011011011011",1.7398203394405e-12,21
"0101101100110110110",1.7398203394405e-12,19
"0101101100111100",1.7398203394405e-12,16
"010110110011110",1.7398203394405e-12,15
"01011011010000000010000",1.7398203394405e-12,23
"01011011010000000",1.7398203394405e-12,17
"01011011010000010000000100",1.7398203394405e-12,26
"0101101101000100101100",1.7398203394405e-12,22
"010110110100100110",1.7398203394405e-12,18
"01011011010010101101",1.7398203394405e-12,20
"0101101101001011",1.7398203394405e-12,16
"0101101101001100100000000",1.7398203394405e-12,25
"010110110100111011010",1.7398203394405e-12,21
"010110110101001000000",1.7398203394405e-12,21
"01011011010100100",1.7398203394405e-12,17
"0101101101010011",1.7398203394405e-12,16
"010110110101001",1.7398203394405e-12,15
"0101101101010101010",1.7398203394405e-12,19
"01011011010101011",1.7398203394405e-12,17
"01011011010101101101",1.7398203394405e-12,20
"01011011010101101",1.7398203394405e-12,17
"0101101101010110",1.7398203394405e-12,16
"010110110101100000101011000110110",1.7398203394405e-12,33
"010110110101100000101011000111110",1.7398203394405e-12,33
"0101101101011010010",1.7398203394405e-12,19
"01011011010110100",1.7398203394405e-12,17
"01011011010110101011",1.7398203394405e-12,20
"01011011010110110",1.7398203394405e-12,17
"0101101101011100",1.7398203394405e-12,16
"0101101101011110010",1.7398203394405e-12,19
"01011011011000000",1.7398203394405e-12,17
"010110110110001100",1.7398203394405e-12,18
"010110110110011011000",1.7398203394405e-12,21
"010110110110011011001",1.7398203394405e-12,21
"01011011011010100",1.7398203394405e-12,17
"01011011011010101010110101",1.7398203394405e-12,26
"01011011011010101101",1.7398203394405e-12,20
"0101101101101100010000010",1.7398203394405e-12,25
"01011011011011000",1.7398203394405e-12,17
"01011011011011001",1.7398203394405e-12,17
"0101101101101101010000010",1.7398203394405e-12,25
"01011011011011010100100101001010",1.7398203394405e-12,32
"010110110110110101",1.7398203394405e-12,18
"010110110110110110110110110110110",1.7398203394405e-12,33
"010110110110110110110110110111",1.7398203394405e-12,30
"010110110110110110110110111",1.7398203394405e-12,27
"01011011011011011100100101001010",1.7398203394405e-12,32
"010110110110111110111",1.7398203394405e-12,21
"010110110110111111",1.7398203394405e-12,18
"01011011011011111",1.7398203394405e-12,17
"01011011011100000",1.7398203394405e-12,17
"01011011011101011111111",1.7398203394405e-12,23
"01011011011101011",1.7398203394405e-12,17
"010110110111011101110",1.7398203394405e-12,21
"0101101101111010011",1.7398203394405e-12,19
"010110110111101110",1.7398203394405e-12,18
"010110110111111111101111",1.7398203394405e-12,24
"0101101110000000",1.7398203394405e-12,16
"010110111000000100",1.7398203394405e-12,18
"010110111000011",1.7398203394405e-12,15
"01011011100010000",1.7398203394405e-12,17
"0101101110001100000",1.7398203394405e-12,19
"0101101110010000",1.7398203394405e-12,16
"010110111001000100010001",1.7398203394405e-12,24
"010110111001010010",1.7398203394405e-12,18
"0101101110010100",1.7398203394405e-12,16
"010110111001011011010",1.7398203394405e-12,21
"010110111001011011011",1.7398203394405e-12,21
"01011011100110000",1.7398203394405e-12,17
"010110111001101",1.7398203394405e-12,15
"01011011100110",1.7398203394405e-12,14
"0101101110011100",1.7398203394405e-12,16
"0101101110011101",1.7398203394405e-12,16
"010110111010000101000",1.7398203394405e-12,21
"01011011101001010",1.7398203394405e-12,17
"010110111010011010001101000",1.7398203394405e-12,27
"010110111011001101",1.7398203394405e-12,18
"010110111011011010001101000",1.7398203394405e-12,27
"010110111011011100",1.7398203394405e-12,18
"01011011101101111",1.7398203394405e-12,17
"0101101110110111",1.7398203394405e-12,16
"01011011101110110",1.7398203394405e-12,17
"0101101110111011101011",1.7398203394405e-12,22
"0101101110111011101",1.7398203394405e-12,19
"01011011101110111",1.7398203394405e-12,17
"0101101110111100000100000",1.7398203394405e-12,25
"0101101110111101",1.7398203394405e-12,16
"0101101110111110000100000",1.7398203394405e-12,25
"0101101110111110",1.7398203394405e-12,16
"01011011110000001",1.7398203394405e-12,17
"0101101111000000",1.7398203394405e-12,16
"010110111100001110",1.7398203394405e-12,18
"010110111100001111",1.7398203394405e-12,18
"010110111100011000001100",1.7398203394405e-12,24
"010110111100011",1.7398203394405e-12,15
"01011011110011010",1.7398203394405e-12,17
"010110111100110",1.7398203394405e-12,15
"0101101111010100",1.7398203394405e-12,16
"01011011110101010000",1.7398203394405e-12,20
"01011011110101110000",1.7398203394405e-12,20
"01011011110101110",1.7398203394405e-12,17
"010110111101011",1.7398203394405e-12,15
"010110111101101100010000100100100100",1.7398203394405e-12,36
"010110111101101100010000100100100",1.7398203394405e-12,33
"01011011110110110110110110",1.7398203394405e-12,26
"01011011110110110110",1.7398203394405e-12,20
"010110111101101110010000100100100100",1.7398203394405e-12,36
"010110111101101110010000100100100",1.7398203394405e-12,33
"010110111110000101000",1.7398203394405e-12,21
"010110111110011000001100",1.7398203394405e-12,24
"0101101111100110111",1.7398203394405e-12,19
"010110111110011",1.7398203394405e-12,15
"0101101111101101",1.7398203394405e-12,16
"01011011111011101110111",1.7398203394405e-12,23
"0101101111101110",1.7398203394405e-12,16
"0101101111101111",1.7398203394405e-12,16
"010110111111010",1.7398203394405e-12,15
"0101101111111010",1.7398203394405e-12,16
"0101101111111011",1.7398203394405e-12,16
"0101101111111110",1.7398203394405e-12,16
"01011011111111111110",1.7398203394405e-12,20
"010110111111111111",1.7398203394405e-12,18
"01011011111111111",1.7398203394405e-12,17
"01011100000000000001",1.7398203394405e-12,20
"0101110000001010100010001000101001011000",1.7398203394405e-12,40
"0101110000001010100010011000101001011000",1.7398203394405e-12,40
"01011100000010",1.7398203394405e-12,14
"010111000000110",1.7398203394405e-12,15
"0101110000010001",1.7398203394405e-12,16
"01011100000100",1.7398203394405e-12,14
"01011100000111",1.7398203394405e-12,14
"010111000010000100100100100100",1.7398203394405e-12,30
"010111000010000",1.7398203394405e-12,15
"010111000010010000000000000000000",1.7398203394405e-12,33
"0101110000110001000000",1.7398203394405e-12,22
"01011100001100100",1.7398203394405e-12,17
"010111000011001",1.7398203394405e-12,15
"010111000011100000",1.7398203394405e-12,18
"010111000011100",1.7398203394405e-12,15
"010111000100000000",1.7398203394405e-12,18
"01011100010010100",1.7398203394405e-12,17
"0101110001010000",1.7398203394405e-12,16
"010111000101000100",1.7398203394405e-12,18
"01011100010100100",1.7398203394405e-12,17
"01011100010110100",1.7398203394405e-12,17
"010111000101110100100",1.7398203394405e-12,21
"010111000101111100100",1.7398203394405e-12,21
"01011100010111",1.7398203394405e-12,14
"010111000110000",1.7398203394405e-12,15
"010111000110110",1.7398203394405e-12,15
"01011100100000000",1.7398203394405e-12,17
"010111001000010",1.7398203394405e-12,15
"01011100100010001",1.7398203394405e-12,17
"01011100100010100",1.7398203394405e-12,17
"01011100100010110",1.7398203394405e-12,17
"0101110010010001100110010",1.7398203394405e-12,25
"010111001001001000",1.7398203394405e-12,18
"01011100100100100",1.7398203394405e-12,17
"010111001001001",1.7398203394405e-12,15
"010111001001010",1.7398203394405e-12,15
"01011100100110",1.7398203394405e-12,14
"01011100100111100",1.7398203394405e-12,17
"01011100100111110",1.7398203394405e-12,17
"01011100101000",1.7398203394405e-12,14
"010111001010010010010",1.7398203394405e-12,21
"010111001010010",1.7398203394405e-12,15
"01011100101001100",1.7398203394405e-12,17
"01011100101100100",1.7398203394405e-12,17
"01011100101110000",1.7398203394405e-12,17
"01011100101110001",1.7398203394405e-12,17
"010111001011100",1.7398203394405e-12,15
"01011100101110100100",1.7398203394405e-12,20
"0101110010111010",1.7398203394405e-12,16
"0101110010111011",1.7398203394405e-12,16
"010111001011101",1.7398203394405e-12,15
"01011100101110",1.7398203394405e-12,14
"0101110010111100",1.7398203394405e-12,16
"01011100101111011101110",1.7398203394405e-12,23
"01011100101111011101111",1.7398203394405e-12,23
"0101110010111101",1.7398203394405e-12,16
"01011100101111100100",1.7398203394405e-12,20
"0101110011000000",1.7398203394405e-12,16
"010111001100100100",1.7398203394405e-12,18
"010111001100100110",1.7398203394405e-12,18
"01011100110010110",1.7398203394405e-12,17
"0101110011001110",1.7398203394405e-12,16
"010111001101000100",1.7398203394405e-12,18
"010111001101010",1.7398203394405e-12,15
"010111001101100110",1.7398203394405e-12,18
"0101110011011011001100111000",1.7398203394405e-12,28
"01011100110110110",1.7398203394405e-12,17
"010111001101101",1.7398203394405e-12,15
"010111001101110",1.7398203394405e-12,15
"010111001101111",1.7398203394405e-12,15
"01011100110111",1.7398203394405e-12,14
"01011100111000",1.7398203394405e-12,14
"010111001110010010010",1.7398203394405e-12,21
"0101110011100100",1.7398203394405e-12,16
"0101110011101111",1.7398203394405e-12,16
"0101110011101",1.7398203394405e-12,13
"0101110011110110",1.7398203394405e-12,16
"01011100111101",1.7398203394405e-12,14
"01011100111110",1.7398203394405e-12,14
"010111001111110000010001010",1.7398203394405e-12,27
"0101110011111100110011",1.7398203394405e-12,22
"01011100111111110",1.7398203394405e-12,17
"0101110100010001",1.7398203394405e-12,16
"01011101000101010",1.7398203394405e-12,17
"010111010001010",1.7398203394405e-12,15
"01011101000111",1.7398203394405e-12,14
"010111010010011",1.7398203394405e-12,15
"0101110100101010",1.7398203394405e-12,16
"01011101001010110",1.7398203394405e-12,17
"01011101001011",1.7398203394405e-12,14
"01011101001100100010",1.7398203394405e-12,20
"010111010011100100",1.7398203394405e-12,18
"010111010011100110010",1.7398203394405e-12,21
"0101110100111010",1.7398203394405e-12,16
"01011101001110110",1.7398203394405e-12,17
"0101110101000000000",1.7398203394405e-12,19
"01011101010000010",1.7398203394405e-12,17
"010111010100001",1.7398203394405e-12,15
"01011101010001",1.7398203394405e-12,14
"01011101010010101010",1.7398203394405e-12,20
"0101110101001010",1.7398203394405e-12,16
"010111010100110010",1.7398203394405e-12,18
"01011101010011",1.7398203394405e-12,14
"01011101010100000",1.7398203394405e-12,17
"01011101010101010010",1.7398203394405e-12,20
"010111010101010101001",1.7398203394405e-12,21
"010111010101010101010100",1.7398203394405e-12,24
"010111010101010101010101010",1.7398203394405e-12,27
"0101110101010101010101010",1.7398203394405e-12,25
"0101110101010101110100",1.7398203394405e-12,22
"0101110101010101111100",1.7398203394405e-12,22
"010111010101010111",1.7398203394405e-12,18
"010111010101011101",1.7398203394405e-12,18
"0101110101010111",1.7398203394405e-12,16
"010111010101101010",1.7398203394405e-12,18
"0101110101011011",1.7398203394405e-12,16
"010111010101110010",1.7398203394405e-12,18
"010111010101110110",1.7398203394405e-12,18
"010111010110011",1.7398203394405e-12,15
"010111010110100000000000",1.7398203394405e-12,24
"01011101011010101",1.7398203394405e-12,17
"010111010110110000000000",1.7398203394405e-12,24
"0101110101101100",1.7398203394405e-12,16
"0101110101101111",1.7398203394405e-12,16
"01011101011100",1.7398203394405e-12,14
"01011101011101010100001101110001101",1.7398203394405e-12,35
"010111010111010101",1.7398203394405e-12,18
"01011101011101011100001101110001101",1.7398203394405e-12,35
"0101110101110101110101110101",1.7398203394405e-12,28
"0101110101110101110101110111",1.7398203394405e-12,28
"01011101011110",1.7398203394405e-12,14
"01011101011111011",1.7398203394405e-12,17
"010111011000000000",1.7398203394405e-12,18
"01011101100000001",1.7398203394405e-12,17
"0101110110000000",1.7398203394405e-12,16
"01011101100001011",1.7398203394405e-12,17
"01011101100010",1.7398203394405e-12,14
"0101110110010001100110010",1.7398203394405e-12,25
"01011101100100100100",1.7398203394405e-12,20
"01011101100101011",1.7398203394405e-12,17
"010111011001010",1.7398203394405e-12,15
"010111011001110",1.7398203394405e-12,15
"0101110110100010",1.7398203394405e-12,16
"010111011010001",1.7398203394405e-12,15
"01011101101001011",1.7398203394405e-12,17
"010111011010100100",1.7398203394405e-12,18
"0101110110101101011",1.7398203394405e-12,19
"010111011010110",1.7398203394405e-12,15
"010111011011000000000000",1.7398203394405e-12,24
"01011101101100000110000",1.7398203394405e-12,23
"010111011011000",1.7398203394405e-12,15
"01011101101101011",1.7398203394405e-12,17
"01011101101101101",1.7398203394405e-12,17
"01011101101111000",1.7398203394405e-12,17
"01011101101111001",1.7398203394405e-12,17
"010111011011111111101",1.7398203394405e-12,21
"0101110110111111",1.7398203394405e-12,16
"0101110111000000000",1.7398203394405e-12,19
"01011101110000010",1.7398203394405e-12,17
"010111011100010",1.7398203394405e-12,15
"0101110111001000",1.7398203394405e-12,16
"010111011100110010",1.7398203394405e-12,18
"010111011100110",1.7398203394405e-12,15
"01011101110011100",1.7398203394405e-12,17
"01011101110011101",1.7398203394405e-12,17
"01011101110100100",1.7398203394405e-12,17
